id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-410895,2020-12-09,000001,Vente,199740,24,,RUE DU MOULIN A VENT,2060,42300,42187,Roanne,42,,,42187000AO0539,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,500,4.062814,46.025667
2020-410896,2020-12-15,000001,Vente,95200,99,,RUE SAINT-ALBAN,2490,42300,42187,Roanne,42,,,42187000AW0003,,,129,,,,,,,,,,1,2,Appartement,97,5,,,,,,4.052828,46.0352
2020-410896,2020-12-15,000001,Vente,95200,99,,RUE SAINT-ALBAN,2490,42300,42187,Roanne,42,,,42187000AW0003,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.052828,46.0352
2020-410896,2020-12-15,000001,Vente,95200,99,,RUE SAINT-ALBAN,2490,42300,42187,Roanne,42,,,42187000AW0003,,,168,,,,,,,,,,1,2,Appartement,100,5,,,,,,4.052828,46.0352
2020-410897,2020-12-16,000001,Vente,78000,898,,RTE DU MARECHAL FERRANT,0510,42120,42294,Saint-Vincent-de-Boisset,42,,,42294000AK0044,,,,,,,,,,,,,0,1,Maison,60,2,S,sols,,,500,4.124821,46.001775
2020-410897,2020-12-16,000001,Vente,78000,898,,RTE DU MARECHAL FERRANT,0510,42120,42294,Saint-Vincent-de-Boisset,42,,,42294000AK0044,,,,,,,,,,,,,0,1,Maison,60,2,AG,terrains d'agrément,,,792,4.124821,46.001775
2020-410898,2020-12-14,000001,Vente,260000,5,,RUE ALFRED DE MUSSET,0025,42300,42127,Mably,42,,,42127000AP0286,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,347,0,S,sols,,,740,4.060842,46.058226
2020-410898,2020-12-14,000001,Vente,260000,5,,RUE ALFRED DE MUSSET,0025,42300,42127,Mably,42,,,42127000AP0286,,,,,,,,,,,,,0,1,Maison,75,2,S,sols,,,740,4.060842,46.058226
2020-410899,2020-12-14,000001,Vente,169200,22,,RUE VICTOR HUGO,1120,42153,42184,Riorges,42,,,42184000BB0082,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,674,0,S,sols,,,4407,4.061116,46.057665
2020-410900,2020-12-14,000001,Vente,10000,169,,CHE DES VARENNES,0180,42370,42198,Saint-Alban-les-Eaux,42,,,42198000AD0016,,,,,,,,,,,,,0,1,Maison,97,4,J,jardins,,,1663,3.945341,46.018195
2020-410900,2020-12-14,000001,Vente,10000,169,,CHE DES VARENNES,0180,42370,42198,Saint-Alban-les-Eaux,42,,,42198000AD0016,,,,,,,,,,,,,0,1,Maison,97,4,S,sols,,,500,3.945341,46.018195
2020-410901,2020-12-15,000001,Vente,131000,25,,RUE ALPHONSE DAUDET,0030,42300,42127,Mably,42,,,42127000AN0362,,,,,,,,,,,,,0,1,Maison,68,3,S,sols,,,540,4.066765,46.063788
2020-410901,2020-12-15,000001,Vente,131000,25,,RUE ALPHONSE DAUDET,0030,42300,42127,Mably,42,,,42127000AN0363,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,388,4.066719,46.063614
2020-410901,2020-12-15,000001,Vente,131000,25,,RUE ALPHONSE DAUDET,0030,42300,42127,Mably,42,,,42127000AN0363,,,,,,,,,,,,,0,,,,,S,sols,,,43,4.066719,46.063614
2020-410902,2020-12-18,000001,Vente,164000,548,,IMP DE GARAMBEAU,0018,42640,42157,Noailly,42,,,421570000B0668,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,560,4.029041,46.134905
2020-410903,2020-12-18,000001,Vente,195000,9,,CHE DE LA SEIGNEURIE,0840,42670,42014,Belleroche,42,,,420140000B0819,,,,,,,,,,,,,0,1,Maison,112,6,S,sols,,,500,4.414924,46.172849
2020-410903,2020-12-18,000001,Vente,195000,9,,CHE DE LA SEIGNEURIE,0840,42670,42014,Belleroche,42,,,420140000B0819,,,,,,,,,,,,,0,1,Maison,112,6,J,jardins,,,800,4.414924,46.172849
2020-410904,2020-12-18,000001,Vente,222000,60,,ALL DES PIES,0090,42720,42177,Pouilly-sous-Charlieu,42,,,421770000C1463,,,,,,,,,,,,,0,1,Maison,119,4,S,sols,,,500,4.109807,46.136672
2020-410904,2020-12-18,000001,Vente,222000,60,,ALL DES PIES,0090,42720,42177,Pouilly-sous-Charlieu,42,,,421770000C1463,,,,,,,,,,,,,0,1,Maison,119,4,AG,terrains d'agrément,,,1775,4.109807,46.136672
2020-410905,2020-12-11,000001,Vente,247300,844,,RTE DE LA GARE,0001,42590,42241,Saint-Jodard,42,,,422410000A1350,,,,,,,,,,,,,0,1,Maison,300,8,S,sols,,,620,4.125825,45.885277
2020-410905,2020-12-11,000001,Vente,247300,,,LA GARE,B020,42590,42241,Saint-Jodard,42,,,422410000A1352,,,,,,,,,,,,,0,,,,,J,jardins,,,506,4.126114,45.8853
2020-410906,2020-12-01,000001,Vente,45000,10,,AV CENTRALE,0519,42300,42187,Roanne,42,,,42187000BR0193,,,23,,43,61.54,,,,,,,2,2,Appartement,61,3,,,,,,4.077751,46.06763
2020-410906,2020-12-01,000001,Vente,45000,10,,AV CENTRALE,0519,42300,42187,Roanne,42,,,42187000BR0193,,,196,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.077751,46.06763
2020-410907,2020-12-09,000001,Vente,83000,4,,RUE AUGUSTE GELIN,0060,42120,42071,Le Coteau,42,,,42071000AE0270,,,200,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.087161,46.024541
2020-410907,2020-12-09,000001,Vente,83000,129,,AV DE LA LIBERATION,0360,42120,42071,Le Coteau,42,,,42071000AE0270,,,27,55.38,,,,,,,,,1,2,Appartement,53,2,,,,,,4.087161,46.024541
2020-410907,2020-12-09,000001,Vente,83000,129,,AV DE LA LIBERATION,0360,42120,42071,Le Coteau,42,,,42071000AE0270,,,13,,,,,,,,,,1,2,Appartement,53,2,,,,,,4.087161,46.024541
2020-410908,2020-12-15,000002,Vente,130000,146,,RTE DE BRIENNON,0080,42300,42127,Mably,42,,,42127000AH0073,,,,,,,,,,,,,0,3,Dépendance,,0,,,,,,,
2020-410908,2020-12-15,000002,Vente,130000,146,,RTE DE BRIENNON,0080,42300,42127,Mably,42,,,42127000AH0073,,,,,,,,,,,,,0,3,Dépendance,,0,,,,,,,
2020-410908,2020-12-15,000002,Vente,130000,146,,RTE DE BRIENNON,0080,42300,42127,Mably,42,,,42127000AH0073,,,,,,,,,,,,,0,2,Appartement,118,3,,,,,,,
2020-410908,2020-12-15,000002,Vente,130000,146,,RTE DE BRIENNON,0080,42300,42127,Mably,42,,,42127000AH0073,,,,,,,,,,,,,0,2,Appartement,120,4,,,,,,,
2020-410909,2020-12-08,000001,Vente,55000,5226,A,LE BOURG,B003,42460,42079,Cuinzier,42,,,420790000B1655,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,111,4.265879,46.127535
2020-410909,2020-12-08,000001,Vente,55000,2,,RUE DU 8 MAI 1945,0001,42460,42079,Cuinzier,42,,,420790000B1762,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,140,4.265997,46.127496
2020-410910,2020-12-07,000001,Vente,405030,,,BEL AIR NORD,B002,42630,42181,Régny,42,,,42181000AL0097,,,,,,,,,,,,,0,,,,,P,prés,,,38,4.238649,45.986855
2020-410910,2020-12-07,000001,Vente,405030,,,BEL AIR NORD,B002,42630,42181,Régny,42,,,42181000AL0099,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,95,4.237666,45.988596
2020-410910,2020-12-07,000001,Vente,405030,,,BEL AIR SUD,B003,42630,42181,Régny,42,,,42181000AM0053,,,,,,,,,,,,,0,,,,,T,terres,,,4275,4.23522,45.985966
2020-410910,2020-12-07,000001,Vente,405030,,,BEL AIR SUD,B003,42630,42181,Régny,42,,,42181000AM0054,,,,,,,,,,,,,0,,,,,P,prés,,,1247,4.235794,45.986372
2020-410910,2020-12-07,000001,Vente,405030,,,BEL AIR SUD,B003,42630,42181,Régny,42,,,42181000AM0055,,,,,,,,,,,,,0,,,,,P,prés,,,3755,4.236476,45.986783
2020-410910,2020-12-07,000001,Vente,405030,335,,CHE DU BEL AIR,0131,42630,42181,Régny,42,,,42181000AM0056,,,,,,,,,,,,,0,1,Maison,110,1,S,sols,,,1475,4.236482,45.986897
2020-410910,2020-12-07,000001,Vente,405030,,,BEL AIR SUD,B003,42630,42181,Régny,42,,,42181000AM0057,,,,,,,,,,,,,0,,,,,P,prés,,,18750,4.236888,45.987695
2020-410910,2020-12-07,000001,Vente,405030,,,BEL AIR SUD,B003,42630,42181,Régny,42,,,42181000AM0058,,,,,,,,,,,,,0,,,,,T,terres,,,4205,4.237339,45.987175
2020-410910,2020-12-07,000001,Vente,405030,,,BEL AIR SUD,B003,42630,42181,Régny,42,,,42181000AM0072,,,,,,,,,,,,,0,,,,,P,prés,,,9396,4.23787,45.986904
2020-410910,2020-12-07,000001,Vente,405030,,,BEL AIR SUD,B003,42630,42181,Régny,42,,,42181000AM0073,,,,,,,,,,,,,0,,,,,P,prés,,,230,4.238528,45.986705
2020-410910,2020-12-07,000001,Vente,405030,,,BEL AIR SUD,B003,42630,42181,Régny,42,,,42181000AM0075,,,,,,,,,,,,,0,,,,,P,prés,,,5093,4.236582,45.986309
2020-410911,2020-12-11,000001,Vente,65000,12,,RUE SAINT PIERRE,0352,42260,42230,Saint-Germain-Laval,42,,,422300000C1562,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,62,4.011032,45.829981
2020-410911,2020-12-11,000001,Vente,65000,,,LE BOURG,B005,42260,42230,Saint-Germain-Laval,42,,,422300000C2177,,,,,,,,,,,,,0,,,,,S,sols,,,55,4.010891,45.83001
2020-410912,2020-12-07,000001,Vente,77000,8,,IMP GENERAL GIRAUD,1359,42300,42187,Roanne,42,,,42187000AW0064,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.055833,46.033898
2020-410912,2020-12-07,000001,Vente,77000,23,,RUE CAMILLE DESMOULINS,0470,42300,42187,Roanne,42,,,42187000AW0064,,,11,66.56,5,,,,,,,,2,2,Appartement,66,3,,,,,,4.055833,46.033898
2020-410912,2020-12-07,000001,Vente,77000,8,,IMP GENERAL GIRAUD,1359,42300,42187,Roanne,42,,,42187000AW0064,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.055833,46.033898
2020-410913,2020-12-01,000001,Vente,121000,290,,RTE DES GRATTAZ,0420,42670,42086,Écoche,42,,,420860000A0398,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,1490,4.303827,46.166841
2020-410914,2020-12-15,000001,Echange,4600,4,,RUE DE NUNEATON,2138,42300,42187,Roanne,42,,,42187000AL0655,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.077031,46.03401
2020-410914,2020-12-15,000002,Echange,4600,4,,RUE DE NUNEATON,2138,42300,42187,Roanne,42,,,42187000AL0655,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.077031,46.03401
2020-410915,2020-11-25,000001,Vente,45000,,,RTE DE ST NIZIER,0645,42190,42052,Charlieu,42,,,42052000AP0107,,,,,,,,,,,,,0,,,,,S,sols,,,500,4.162886,46.157726
2020-410915,2020-11-25,000001,Vente,45000,,,RTE DE ST NIZIER,0645,42190,42052,Charlieu,42,,,42052000AP0107,,,,,,,,,,,,,0,,,,,P,prés,,,6020,4.162886,46.157726
2020-410915,2020-11-25,000001,Vente,45000,,,RTE DE ST NIZIER,0645,42190,42052,Charlieu,42,,,42052000AP0108,,,,,,,,,,,,,0,,,,,J,jardins,,,3820,4.162258,46.157681
2020-410915,2020-11-25,000001,Vente,45000,,,RTE DE ST NIZIER,0645,42190,42052,Charlieu,42,,,42052000AP0108,,,,,,,,,,,,,0,,,,,S,sols,,,165,4.162258,46.157681
2020-410916,2020-12-01,000001,Vente,79900,7,,RUE DE L'ANCIENNE CURE,0009,42510,42154,Néronde,42,,,42154000AC0111,,,,,,,,,,,,,0,1,Maison,78,3,S,sols,,,78,4.235329,45.839082
2020-410916,2020-12-01,000001,Vente,79900,,,LE BOURG,B004,42510,42154,Néronde,42,,,42154000AC0493,,,,,,,,,,,,,0,,,,,S,sols,,,47,4.235297,45.839108
2020-410917,2020-12-02,000001,Vente,157500,284,,CHE DE LA GOUTTE ROUGE,0079,42510,42011,Balbigny,42,,,420110000C3171,,,,,,,,,,,,,0,1,Maison,86,4,AG,terrains d'agrément,,,445,4.192715,45.821702
2020-410917,2020-12-02,000001,Vente,157500,284,,CHE DE LA GOUTTE ROUGE,0079,42510,42011,Balbigny,42,,,420110000C3171,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,500,4.192715,45.821702
2020-410918,2020-11-30,000001,Vente,190900,28,,RUE BEAUMARCHAIS,0067,42300,42127,Mably,42,,,42127000AM0039,,,,,,,,,,,,,0,1,Maison,130,4,S,sols,,,733,4.070018,46.069
2020-410919,2020-11-25,000001,Vente,138500,213,,IMP FERDINAND DE LESSEPS,0430,42153,42184,Riorges,42,,,42184000AT0054,,,,,,,,,,,,,0,1,Maison,73,4,S,sols,,,660,4.02872,46.042153
2020-410920,2020-11-27,000001,Vente,154050,106,,RUE DE SURESNES,1090,42153,42184,Riorges,42,,,42184000AL0105,,,,,,,,,,,,,0,1,Maison,80,3,S,sols,,,489,4.050746,46.034667
2020-410921,2020-11-27,000001,Vente,4000,43,,RUE EMILE NOIROT,1090,42300,42187,Roanne,42,,,42187000AB0182,,,211,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.066226,46.037191
2020-410922,2020-12-12,000001,Vente,50000,33,,BD EDGAR QUINET,1060,42300,42187,Roanne,42,,,42187000BD0236,,,136,63.42,152,,,,,,,,2,2,Appartement,55,4,,,,,,4.075837,46.048515
2020-410923,2020-12-16,000001,Vente,10,,,CHEZ CHABON,B023,42780,42334,Violay,42,,,423340000A0911,,,,,,,,,,,,,0,,,,,S,sols,,,106,4.328922,45.860753
2020-410923,2020-12-16,000001,Vente,10,,,CHEZ CHABON,B023,42780,42334,Violay,42,,,423340000A0917,,,,,,,,,,,,,0,,,,,S,sols,,,98,4.328626,45.861025
2020-410923,2020-12-16,000001,Vente,10,,,CHEZ CHABON,B023,42780,42334,Violay,42,,,423340000A0922,,,,,,,,,,,,,0,,,,,S,sols,,,3309,4.329587,45.859111
2020-410923,2020-12-16,000001,Vente,10,,,CHEZ CHABON,B023,42780,42334,Violay,42,,,423340000A0924,,,,,,,,,,,,,0,,,,,S,sols,,,2928,4.329383,45.859074
2020-410923,2020-12-16,000001,Vente,10,,,CHEZ TIVENT,B047,42780,42334,Violay,42,,,423340000B0971,,,,,,,,,,,,,0,,,,,S,sols,,,290,4.332927,45.860503
2020-410923,2020-12-16,000001,Vente,10,,,CHEZ BALTHAZARD,B016,42780,42334,Violay,42,,,423340000B1001,,,,,,,,,,,,,0,,,,,T,terres,,,9,4.331125,45.85995
2020-410923,2020-12-16,000001,Vente,10,,,CHEZ BALTHAZARD,B016,42780,42334,Violay,42,,,423340000B1060,,,,,,,,,,,,,0,,,,,S,sols,,,599,4.331097,45.86001
2020-410923,2020-12-16,000001,Vente,10,,,CHEZ BALTHAZARD,B016,42780,42334,Violay,42,,,423340000B1061,,,,,,,,,,,,,0,,,,,S,sols,,,4627,4.331669,45.860882
2020-410923,2020-12-16,000001,Vente,10,,,DOMAINE BARBAY,B059,42780,42334,Violay,42,,,42334000ZD0053,,,,,,,,,,,,,0,,,,,S,sols,,,2469,4.31013,45.861764
2020-410923,2020-12-16,000001,Vente,10,,,DOMAINE BARBAY,B059,42780,42334,Violay,42,,,42334000ZD0056,,,,,,,,,,,,,0,,,,,S,sols,,,450,4.310387,45.862391
2020-410924,2020-12-08,000001,Vente,320000,,,LA BERNICHON,B014,42430,42248,Saint-Just-en-Chevalet,42,,,42248000AE0070,,,,,,,,,,,,,0,,,,,J,jardins,,,2899,3.837462,45.919642
2020-410924,2020-12-08,000001,Vente,320000,,,LA BERNICHON,B014,42430,42248,Saint-Just-en-Chevalet,42,,,42248000AE0071,,,,,,,,,,,,,0,,,,,S,sols,,,18,3.837484,45.919826
2020-410924,2020-12-08,000001,Vente,320000,46,,RUE DE LA BERTONNIERE,0443,42430,42248,Saint-Just-en-Chevalet,42,,,42248000AE0074,,,,,,,,,,,,,0,1,Maison,165,6,S,sols,,,1543,3.838098,45.919814
2020-410925,2020-12-22,000001,Vente,47500,118,,RUE MULSANT,2100,42300,42187,Roanne,42,,,42187000AX0066,,,4,76.21,,,,,,,,,1,2,Appartement,83,4,,,,,,4.055727,46.03945
2020-410925,2020-12-22,000001,Vente,47500,118,,RUE MULSANT,2100,42300,42187,Roanne,42,,,42187000AX0066,,,12,,,,,,,,,,1,2,Appartement,84,4,,,,,,4.055727,46.03945
2020-410926,2020-12-18,000001,Vente,213750,9,T,AV GAMBETTA,1320,42300,42187,Roanne,42,,,42187000AB0479,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.067617,46.039058
2020-411034,2020-12-04,000002,Vente,244100,54,,CHE DE LA BARAQUE,0003,42720,42152,Nandax,42,,,421520000B0639,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,460,,
2020-411034,2020-12-04,000002,Vente,244100,54,,CHE DE LA BARAQUE,0003,42720,42152,Nandax,42,,,421520000B0641,,,,,,,,,,,,,0,1,Maison,144,4,,,,,,,
2020-411034,2020-12-04,000002,Vente,244100,54,,CHE DE LA BARAQUE,0003,42720,42152,Nandax,42,,,421520000B0641,,,,,,,,,,,,,0,1,Maison,150,5,,,,,,,
2020-411035,2020-12-18,000001,Vente,50000,,,LE BOURG,B003,42260,42303,Souternon,42,,,423030000C0683,,,,,,,,,,,,,0,,,,,S,sols,,,49,3.988393,45.869076
2020-411035,2020-12-18,000001,Vente,50000,,,LE BOURG,B003,42260,42303,Souternon,42,,,423030000C0684,,,,,,,,,,,,,0,,,,,S,sols,,,48,3.98841,45.869039
2020-411035,2020-12-18,000001,Vente,50000,199,B,RUE DU CHATEAU,0239,42260,42303,Souternon,42,,,423030000C0686,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,63,3.988255,45.869068
2020-411035,2020-12-18,000001,Vente,50000,199,,RUE DU CHATEAU,0239,42260,42303,Souternon,42,,,423030000C0687,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,55,3.988276,45.869017
2020-411036,2020-12-18,000001,Vente,139000,,,AU MENARD,B049,42155,42239,Saint-Jean-Saint-Maurice-sur-Loire,42,,,422390000A0919,,,,,,,,,,,,,0,,,,,P,prés,,,6400,3.983571,45.957161
2020-411036,2020-12-18,000001,Vente,139000,,,AU MENARD,B049,42155,42239,Saint-Jean-Saint-Maurice-sur-Loire,42,,,422390000A0920,,,,,,,,,,,,,0,,,,,VI,vignes,,,836,3.982983,45.95717
2020-411036,2020-12-18,000001,Vente,139000,113,,RTE DE BULLY,0122,42155,42239,Saint-Jean-Saint-Maurice-sur-Loire,42,,,422390000A0921,,,,,,,,,,,,,0,1,Maison,120,3,S,sols,,,380,3.983002,45.957075
2020-411037,2020-09-02,000001,Adjudication,10000,37,,RUE EMILE ZOLA,0060,42510,42029,Bussières,42,,,42029000AC0378,,,,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,272,4.27033,45.835691
2020-411037,2020-09-02,000001,Adjudication,10000,37,,RUE EMILE ZOLA,0060,42510,42029,Bussières,42,,,42029000AC0378,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,281,0,S,sols,,,272,4.27033,45.835691
2020-411037,2020-09-02,000001,Adjudication,10000,37,,RUE EMILE ZOLA,0060,42510,42029,Bussières,42,,,42029000AC0378,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,89,0,S,sols,,,272,4.27033,45.835691
2020-411037,2020-09-02,000001,Adjudication,10000,5324,,RUE EMILE ZOLA,0060,42510,42029,Bussières,42,,,42029000AC0379,,,,,,,,,,,,,0,,,,,S,sols,,,10,4.270164,45.835789
2020-411037,2020-09-02,000001,Adjudication,10000,5324,,RUE EMILE ZOLA,0060,42510,42029,Bussières,42,,,42029000AC0380,,,,,,,,,,,,,0,,,,,S,sols,,,102,4.27025,45.8358
2020-411038,2020-09-02,000001,Adjudication,5400,4,,PL DE LA GARE,0039,42630,42181,Régny,42,,,42181000AT0159,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,240,4.214136,45.988003
2020-411038,2020-09-02,000001,Adjudication,5400,4,,PL DE LA GARE,0039,42630,42181,Régny,42,,,42181000AT0159,,,,,,,,,,,,,0,1,Maison,95,4,J,jardins,POTAG,Jardin potager,1090,4.214136,45.988003
2020-411038,2020-09-02,000001,Adjudication,5400,,,LE BOURG OUEST,B009,42630,42181,Régny,42,,,42181000AT0219,,,,,,,,,,,,,0,,,,,T,terres,,,522,4.213974,45.987892
2020-411039,2020-12-21,000001,Vente,340000,2,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0346,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,44,0,S,sols,,,92,4.082905,46.03143
2020-411039,2020-12-21,000001,Vente,340000,2,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0346,,,,,,,,,,,,,0,2,Appartement,33,2,S,sols,,,92,4.082905,46.03143
2020-411039,2020-12-21,000001,Vente,340000,2,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0346,,,,,,,,,,,,,0,2,Appartement,38,2,S,sols,,,92,4.082905,46.03143
2020-411039,2020-12-21,000001,Vente,340000,2,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0346,,,,,,,,,,,,,0,2,Appartement,33,2,S,sols,,,92,4.082905,46.03143
2020-411039,2020-12-21,000001,Vente,340000,2,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0346,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,40,0,S,sols,,,92,4.082905,46.03143
2020-411039,2020-12-21,000001,Vente,340000,2,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0346,,,,,,,,,,,,,0,2,Appartement,38,2,S,sols,,,92,4.082905,46.03143
2020-411039,2020-12-21,000001,Vente,340000,4,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0458,,,,,,,,,,,,,0,,,,,S,sols,,,44,4.083387,46.031346
2020-411039,2020-12-21,000001,Vente,340000,4,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0459,,,12,,,,,,,,,,1,2,Appartement,13,1,,,,,,4.083206,46.031373
2020-411039,2020-12-21,000001,Vente,340000,4,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0459,,,13,,2,,,,,,,,2,2,Appartement,30,2,,,,,,4.083206,46.031373
2020-411039,2020-12-21,000001,Vente,340000,4,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0459,,,4,,5,,,,,,,,2,3,Dépendance,,0,,,,,,4.083206,46.031373
2020-411039,2020-12-21,000001,Vente,340000,4,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0459,,,10,,,,,,,,,,1,2,Appartement,12,1,,,,,,4.083206,46.031373
2020-411039,2020-12-21,000001,Vente,340000,4,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0459,,,1,,10,,11,,,,,,3,2,Appartement,30,2,,,,,,4.083206,46.031373
2020-411039,2020-12-21,000001,Vente,340000,4,,RUE CARNOT,0120,42120,42071,Le Coteau,42,,,42071000AD0459,,,14,,15,,3,,,,,,3,2,Appartement,43,3,,,,,,4.083206,46.031373
2020-411040,2020-12-29,000001,Vente,12000,10,A,RUE DENFERT ROCHEREAU,0180,42190,42052,Charlieu,42,,,42052000AR0828,,,201,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.169672,46.158934
2020-411041,2020-12-29,000001,Vente,35000,4,,RUE MICHELET,0390,42120,42071,Le Coteau,42,,,42071000AP0019,,,21,83.84,22,,23,,,,,,3,2,Appartement,74,4,,,,,,4.084534,46.027285
2020-411042,2020-12-15,000001,Vente,30000,,,CHARPENET,B008,42590,42268,Vézelin-sur-Loire,42,,,422680000B0726,,,,,,,,,,,,,0,,,,,T,terres,,,9570,4.106308,45.883915
2020-411042,2020-12-15,000001,Vente,30000,539,,SEN DE CHARPENET,0072,42260,42268,Vézelin-sur-Loire,42,,,422680000B0727,,,,,,,,,,,,,0,1,Maison,50,1,S,sols,,,990,4.105882,45.884355
2020-411042,2020-12-15,000001,Vente,30000,,,CHARPENET,B008,42590,42268,Vézelin-sur-Loire,42,,,422680000B0728,,,,,,,,,,,,,0,,,,,T,terres,,,1390,4.106123,45.884362
2020-411043,2020-12-18,000001,Vente,59000,9001,,RES FONTQUENTIN,1238,42300,42187,Roanne,42,,,42187000AI0181,,,101,,119,64.94,,,,,,,2,2,Appartement,64,4,,,,,,4.078962,46.04142
2020-411044,2020-12-18,000001,Vente,94500,10,,RUE BOURGNEUF,0360,42300,42187,Roanne,42,,,42187000AL0380,,,203,,212,110.38,604,,705,,,,4,2,Appartement,100,3,,,,,,4.071182,46.038564
2020-411044,2020-12-18,000001,Vente,94500,10,,RUE BOURGNEUF,0360,42300,42187,Roanne,42,,,42187000AL0380,,,2001,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.071182,46.038564
2020-411045,2020-12-28,000001,Vente,220000,,,DOMAINE GORGERET,B012,42750,42215,Saint-Denis-de-Cabanne,42,,,422150000A1210,,,,,,,,,,,,,0,,,,,S,sols,,,5,4.204339,46.180382
2020-411045,2020-12-28,000001,Vente,220000,,,DOMAINE GORGERET,B012,42750,42215,Saint-Denis-de-Cabanne,42,,,422150000A1212,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,175,4.204441,46.180592
2020-411045,2020-12-28,000001,Vente,220000,,,DOMAINE GORGERET,B012,42750,42215,Saint-Denis-de-Cabanne,42,,,422150000A1213,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,1180,4.204762,46.180665
2020-411045,2020-12-28,000001,Vente,220000,,,DOMAINE GORGERET,B012,42750,42215,Saint-Denis-de-Cabanne,42,,,422150000A1214,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,416,4.20466,46.180293
2020-411045,2020-12-28,000001,Vente,220000,,,DOMAINE GORGERET,B012,42750,42215,Saint-Denis-de-Cabanne,42,,,422150000A1216,,,,,,,,,,,,,0,,,,,S,sols,,,126,4.204658,46.179599
2020-411045,2020-12-28,000001,Vente,220000,,,DOMAINE GORGERET,B012,42750,42215,Saint-Denis-de-Cabanne,42,,,422150000A1217,,,,,,,,,,,,,0,,,,,J,jardins,,,480,4.204829,46.18044
2020-411045,2020-12-28,000001,Vente,220000,472,,RUE DE LA DURIE,0060,42750,42215,Saint-Denis-de-Cabanne,42,,,422150000A1219,,,,,,,,,,,,,0,1,Maison,160,4,S,sols,,,953,4.204684,46.180534
2020-411045,2020-12-28,000001,Vente,220000,,,DOMAINE GORGERET,B012,42750,42215,Saint-Denis-de-Cabanne,42,,,422150000A1220,,,,,,,,,,,,,0,,,,,S,sols,,,965,4.204397,46.180148
